Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/blog/chromium-chronicle-8/,/blog/chromium-chronicle-8/,The Chromium Chronicle #8: GWP-ASan: Detect bugs in the wild,"GWP-ASan is a heap-only memory error detector designed to be used in the wild. It detects use-after-frees, buffer overflows/underflows, and double frees. Unlike ASan, it does not detect errors on the stack or in globals.",,,E:product:Blink
,https://developer.chrome.com/blog/chromium-chronicle-9/,/blog/chromium-chronicle-9/,The Chromium Chronicle #9: ClusterFuzz,You may find you are asked to fix high-priority security bugs discovered by ClusterFuzz. What is it? Should you take those bugs seriously? How can you help?,,,E:product:Blink
,https://developer.chrome.com/blog/coep-credentialless-origin-trial/,/blog/coep-credentialless-origin-trial/,Load cross-origin resources without CORP headers using `COEP: credentialless`,`Cross-Origin-Embedder-Policy: credentialless` will be on origin trial starting Chrome 93. This new value allows web pages to enable cross-origin isolation without requiring cross-origin resources to respond with a `CORP: cross-origin` header by sending credentialless requests.,,,E:category:WebSecurity
,https://developer.chrome.com/blog/collecting-and-iterating-the-es6-way/,/blog/collecting-and-iterating-the-es6-way/,"Collecting and iterating, the ES6 way","Maps, Sets, and for...of iteration are ES6 features that can change the way you work with collections of data.",,,
,https://developer.chrome.com/blog/command-click-to-add-multiple-cursors-in-the-sources-panel-2/,/blog/command-click-to-add-multiple-cursors-in-the-sources-panel-2/,Command click to add multiple cursors in the sources panel,Learn how to to multi-cursor editing in the DevTools sources panel.,,,
,https://developer.chrome.com/blog/command-click-to-add-multiple-cursors-in-the-sources-panel/,/blog/command-click-to-add-multiple-cursors-in-the-sources-panel/,Command click to add multiple cursors in the sources panel,Learn how to to multi-cursor editing in the DevTools sources panel.,,,
,https://developer.chrome.com/blog/compression-streams-api/,/blog/compression-streams-api/,Compression and decompression in the browser with the Compression Streams API,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/compute-pressure-origin-trial-2/,/blog/compute-pressure-origin-trial-2/,Announcing the second Compute Pressure origin trial,A new origin trial from Chrome that allows web developers to monitor compute pressure.,,,
,https://developer.chrome.com/blog/conformance/,/blog/conformance/,Conformance for Frameworks,"This article describes Conformance, a methodology used in frameworks within Google, and how we plan on open-sourcing it to the JavaScript framework ecosystem",,,
,https://developer.chrome.com/blog/content-security-policy-1-0-is-officially-awesome/,/blog/content-security-policy-1-0-is-officially-awesome/,Content security policy 1.0 is officially awesome,Content security policy 1.0 is officially awesome,,,
,https://developer.chrome.com/blog/contra-in-html5-web-audio-api/,/blog/contra-in-html5-web-audio-api/,Contra in HTML5 + Web Audio API,"Thanks to the power of GWT, HTML5, and the Web Audio API we can build the originator of everyone's favorite cheat code, Contra.",,,
,https://developer.chrome.com/blog/control-your-drop-caps-with-css-initial-letter/,/blog/control-your-drop-caps-with-css-initial-letter/,Control your drop caps with CSS initial-letter,"Say ""Goodbye"" to interesting workarounds to style your drop caps!",,,
,https://developer.chrome.com/blog/cookie-max-age-expires/,/blog/cookie-max-age-expires/,Cookie Expires and Max-Age attributes now have upper limit,As of Chrome release M104 (August 2022) cookies can no longer set an expiration date more than 400 days in the future.,,,
,https://developer.chrome.com/blog/coop-restrict-properties/,/blog/coop-restrict-properties/,Secure popup interactions with `restrict-properties`,Get cross-origin isolation and cross-site leaks protection while interacting with popups.,,,
,https://developer.chrome.com/blog/copy-image-as-data-uri-2/,/blog/copy-image-as-data-uri-2/,Copy image as data URI,Right click on an image preview within the Resources Panel to copy it as a Data URI (base 64 encoded).,,,
,https://developer.chrome.com/blog/copy-image-as-data-uri/,/blog/copy-image-as-data-uri/,Copy image as data URI,Right click on an image preview within the Resources Panel to copy it as a Data URI (base 64 encoded).,,,
,https://developer.chrome.com/blog/copy-the-response-of-a-network-resource-to-your-clipboard/,/blog/copy-the-response-of-a-network-resource-to-your-clipboard/,Copy the response of a network resource to your clipboard,"In addition to copying the request/response headers of a network resource, you can also copy the response itself.",,,
,https://developer.chrome.com/blog/cq-polyfill/,/blog/cq-polyfill/,Container queries begin to land in stable browsers while the polyfill gets a big update,"""Container queries enable components to own their responsive styling information based on the space they fit within. This feature is starting to roll out to modern browsers, and there's been a big update for polyfill support.""",,,
,https://developer.chrome.com/blog/createimagebitmap-in-chrome-50/,/blog/createimagebitmap-in-chrome-50/,Chrome supports createImageBitmap() in Chrome 50,Support for image decoding in workers set to land in Chrome 50.,,,
,https://developer.chrome.com/blog/creating-semantic-sites-with-web-components-and-jsonld/,/blog/creating-semantic-sites-with-web-components-and-jsonld/,Creating semantic sites with Web Components and JSON-LD,Add schema.org markup to your components and make them search engine friendly.,,,
,https://developer.chrome.com/blog/credential-management-api/,/blog/credential-management-api/,Streamlining the sign-in flow using credential management API,"To provide a sophisticated user experience, it's important to help users authenticate themselves to your website. But creating, remembering and typing passwords tends to be cumbersome for end users, especially on mobile",,,
,https://developer.chrome.com/blog/credential-management-updates/,/blog/credential-management-updates/,Latest updates to the credential management API,Latest updates to the credential management API,,,
,https://developer.chrome.com/blog/cross-origin-isolated-hr-timers/,/blog/cross-origin-isolated-hr-timers/,Aligning timers with cross origin isolation restrictions,"Starting in Chrome 91, the resolution of explicit timers will be restricted to 100 microseconds across platforms without cross-origin isolation.",,,
,https://developer.chrome.com/blog/cross-origin-prefetch/,/blog/cross-origin-prefetch/,Speeding up LCP with cross-site prefetching,An introduction to readily available technologies.,,,
,https://developer.chrome.com/blog/crux-2017-12/,/blog/crux-2017-12/,Chrome User Experience Report - expanding to top 1 Million+ origins,"Today, we’re announcing a new Chrome User Experience Report with expanded coverage of over 1 million top origins on the web.",,,
,https://developer.chrome.com/blog/crux-2018-01/,/blog/crux-2018-01/,Chrome User Experience Report - New country dimension,Announcing the release of a new country dimension in the Chrome User Experience Report.,,,
,https://developer.chrome.com/blog/crux-rank-magnitude/,/blog/crux-rank-magnitude/,Adding Rank Magnitude to the CrUX Report in BigQuery,Adding Rank Magnitude to the CrUX Report in BigQuery.,,,
,https://developer.chrome.com/blog/crx-scripting-api/,/blog/crx-scripting-api/,Introducing chrome.scripting,"The Scripting API is a new Manifest V3 API focused on, well, scripting. Let's dig into the motivations for this change and how it's different.",,,
,https://developer.chrome.com/blog/csp-issues/,/blog/csp-issues/,Implementing CSP and Trusted Types debugging in Chrome DevTools,How we implement Content Security Policy and Trusted Types issues debugging in Chrome DevTools.,,,
,https://developer.chrome.com/blog/custom-tabs-android-11/,/blog/custom-tabs-android-11/,Using Custom Tabs with Android 11,How to use Custom Tabs with Android 11,,,
,https://developer.chrome.com/blog/cut-and-copy-commands/,/blog/cut-and-copy-commands/,Cut and copy commands,The support for cut and copy commands allows you to programmatically cut and copy selected text to the users clipboard.,,,
,https://developer.chrome.com/blog/cws-analytics-revamp/,/blog/cws-analytics-revamp/,Revamping Analytics in the Chrome Web Store Developer Dashboard,Google is rolling out a revamped item analytics experience for the Chrome Web Store Developer Dashboard. The new dashboard is easier to understand at a glance and consolidates the most useful information upfront.,,,
,https://developer.chrome.com/blog/cws-policy-revamp-jan23/,/blog/cws-policy-revamp-jan23/,Chrome Web Store Policy Updates,"Chrome is updating the Chrome Web Store's Developer Program Policies to clearly state our guiding principals, provide more context on enforcement, and make our policies easier to understand.",,,E:product:ChromeWebStore
,https://developer.chrome.com/blog/cws-policy-revamp/,/blog/cws-policy-revamp/,Chrome Web Store Policy Updates,"Chrome is updating the Chrome Web Store's Developer Program Policies to clearly state our guiding principals, provide more context on enforcement, and make our policies easier to understand.",,,E:product:ChromeWebStore
,https://developer.chrome.com/blog/cycle-through-editing-locations/,/blog/cycle-through-editing-locations/,Cycle through editing locations,"Your cursor position history is preserved in the Sources Panel, allowing you to cycle through previous editing locations with Alt+(backwards) or Alt+(forwards)",,,
,https://developer.chrome.com/blog/datalist-for-range-color-inputs-offer-some-default-choices/,/blog/datalist-for-range-color-inputs-offer-some-default-choices/,datalist for range/color inputs offer some default choices,datalist for range/color inputs offer some default choices,,,
,https://developer.chrome.com/blog/datalist-landed-in-chrome-canary/,/blog/datalist-landed-in-chrome-canary/,datalist landed in Chrome Canary,"By using `datalist`, your app can define a list of suggested results users should select from. They can either select an option from the list or enter freeform text.",,,
,https://developer.chrome.com/blog/debugging-chrome-on-ios/,/blog/debugging-chrome-on-ios/,Debugging websites in Chrome on iOS 16.4+,Learn how to use Safari Web Inspector debugging for Chrome on iOS.,,,
,https://developer.chrome.com/blog/debugging-the-filesystem-api/,/blog/debugging-the-filesystem-api/,Debugging the Filesystem API,"The HTML5 Filesystem is a powerful API. With power, comes complexity. With complexity, comes more debugging frustrations.",,,
,https://developer.chrome.com/blog/default-offline/,/blog/default-offline/,Basic offline page for web apps on Chrome Android,"From Chrome 109, the browser will automatically generate a default page to indicate that the app is currently offline when an installed web app on Android does not have its own offline experience.",,,
,https://developer.chrome.com/blog/defining-scope-In-indexeddb-transactions/,/blog/defining-scope-In-indexeddb-transactions/,Defining scope in IndexedDB transactions,IndexedDB is an evolving web standard for storage of significant amounts of structured data in the browser.,,,
